source,source_url,resolved_url,source_page_title,competition,year,team,source_heading,shirt_number,position,player,date_of_birth,age,caps,goals,club,raw_date_of_birth_age,raw_player,raw_club
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,MF,Charles Pickel,"May 15, 1997",29,33,1,Espanyol,"May 15, 1997 (aged 29)",Charles Pickel,Espanyol
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,MF,Gaël Kakuta,"June 21, 1991",34,30,5,AEL,"June 21, 1991 (aged 34)",Gaël Kakuta,AEL
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,MF,Noah Sadiki,"December 17, 2004",21,18,0,Sunderland,"December 17, 2004 (aged 21)",Noah Sadiki,Sunderland
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,MF,Aaron Tshibola,"January 2, 1995",31,16,1,Kilmarnock,"January 2, 1995 (aged 31)",Aaron Tshibola,Kilmarnock
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,MF,Ngal'ayel Mukau,"November 3, 2004",21,12,0,Lille,"November 3, 2004 (aged 21)",Ngal'ayel Mukau,Lille
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,MF,Brian Cipenga,"March 11, 1998",28,7,0,Castellón,"March 11, 1998 (aged 28)",Brian Cipenga,Castellón
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,FW,Cédric Bakambu,"April 11, 1991",35,68,21,Real Betis,"April 11, 1991 (aged 35)",Cédric Bakambu,Real Betis
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,FW,Meschak Elia,"August 6, 1997",28,68,12,Alanyaspor,"August 6, 1997 (aged 28)",Meschak Elia,Alanyaspor
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,FW,Théo Bongonda,"November 20, 1995",30,37,7,Spartak Moscow,"November 20, 1995 (aged 30)",Théo Bongonda,Spartak Moscow
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,FW,Fiston Mayele,"June 24, 1994",31,37,6,Pyramids,"June 24, 1994 (aged 31)",Fiston Mayele,Pyramids
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,FW,Yoane Wissa,"September 3, 1996",29,36,9,Newcastle United,"September 3, 1996 (aged 29)",Yoane Wissa,Newcastle United
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,FW,Nathanaël Mbuku,"March 16, 2002",24,17,2,Montpellier,"March 16, 2002 (aged 24)",Nathanaël Mbuku,Montpellier
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,DR Congo,DR Congo,,FW,Simon Banza,"August 13, 1996",29,14,2,Al-Jazira,"August 13, 1996 (aged 29)",Simon Banza,Al-Jazira
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,GK,Diogo Costa,"September 19, 1999",26,42,0,Porto,"September 19, 1999 (aged 26)",Diogo Costa,Porto
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,GK,José Sá,"January 17, 1993",33,4,0,Wolverhampton Wanderers,"January 17, 1993 (aged 33)",José Sá,Wolverhampton Wanderers
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,GK,Rui Silva,"February 7, 1994",32,2,0,Sporting CP,"February 7, 1994 (aged 32)",Rui Silva,Sporting CP
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,DF,Rúben Dias,"May 14, 1997",29,74,3,Manchester City,"May 14, 1997 (aged 29)",Rúben Dias,Manchester City
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,DF,João Cancelo,"May 27, 1994",32,66,12,Barcelona,"May 27, 1994 (aged 32)",João Cancelo,Barcelona
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,DF,Nélson Semedo,"November 16, 1993",32,48,0,Fenerbahçe,"November 16, 1993 (aged 32)",Nélson Semedo,Fenerbahçe
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,DF,Nuno Mendes,"June 19, 2002",23,43,1,Paris Saint-Germain,"June 19, 2002 (aged 23)",Nuno Mendes,Paris Saint-Germain
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,DF,Diogo Dalot,"March 18, 1999",27,33,3,Manchester United,"March 18, 1999 (aged 27)",Diogo Dalot,Manchester United
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,DF,Gonçalo Inácio,"August 25, 2001",24,20,2,Sporting CP,"August 25, 2001 (aged 24)",Gonçalo Inácio,Sporting CP
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,DF,Matheus Nunes,"August 27, 1998",27,19,2,Manchester City,"August 27, 1998 (aged 27)",Matheus Nunes,Manchester City
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,DF,Renato Veiga,"July 29, 2003",22,11,1,Villarreal,"July 29, 2003 (aged 22)",Renato Veiga,Villarreal
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,DF,Tomás Araújo,"May 16, 2002",24,3,0,Benfica,"May 16, 2002 (aged 24)",Tomás Araújo,Benfica
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,MF,Bernardo Silva,"August 10, 1994",31,107,14,Manchester City,"August 10, 1994 (aged 31)",Bernardo Silva,Manchester City
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,MF,Bruno Fernandes,"September 8, 1994",31,87,28,Manchester United,"September 8, 1994 (aged 31)",Bruno Fernandes,Manchester United
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,MF,Rúben Neves,"March 13, 1997",29,65,1,Al-Hilal,"March 13, 1997 (aged 29)",Rúben Neves,Al-Hilal
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,MF,Vitinha,"February 13, 2000",26,37,0,Paris Saint-Germain,"February 13, 2000 (aged 26)",Vitinha,Paris Saint-Germain
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,MF,João Neves,"September 27, 2004",21,21,3,Paris Saint-Germain,"September 27, 2004 (aged 21)",João Neves,Paris Saint-Germain
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,MF,Samú Costa,"November 27, 2000",25,4,0,Mallorca,"November 27, 2000 (aged 25)",Samú Costa,Mallorca
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,FW,Cristiano Ronaldo (captain),"February 5, 1985",41,226,143,Al-Nassr,"February 5, 1985 (aged 41)",Cristiano Ronaldo (captain),Al-Nassr
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,FW,João Félix,"November 10, 1999",26,52,12,Al-Nassr,"November 10, 1999 (aged 26)",João Félix,Al-Nassr
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,FW,Rafael Leão,"June 10, 1999",27,43,5,Milan,"June 10, 1999 (aged 27)",Rafael Leão,Milan
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,FW,Gonçalo Guedes,"November 29, 1996",29,33,7,Real Sociedad,"November 29, 1996 (aged 29)",Gonçalo Guedes,Real Sociedad
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,FW,Gonçalo Ramos,"June 20, 2001",24,24,10,Paris Saint-Germain,"June 20, 2001 (aged 24)",Gonçalo Ramos,Paris Saint-Germain
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,FW,Pedro Neto,"March 9, 2000",26,23,2,Chelsea,"March 9, 2000 (aged 26)",Pedro Neto,Chelsea
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,FW,Francisco Trincão,"December 29, 1999",26,17,3,Sporting CP,"December 29, 1999 (aged 26)",Francisco Trincão,Sporting CP
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Portugal,Portugal,,FW,Francisco Conceição,"December 14, 2002",23,15,3,Juventus,"December 14, 2002 (aged 23)",Francisco Conceição,Juventus
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,GK,Utkir Yusupov,"January 4, 1991",35,39,0,Navbahor,"January 4, 1991 (aged 35)",Utkir Yusupov,Navbahor
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,GK,Abduvohid Nematov,"March 20, 2001",25,7,0,Nasaf,"March 20, 2001 (aged 25)",Abduvohid Nematov,Nasaf
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,GK,Botirali Ergashev,"June 23, 1995",30,2,0,Neftchi,"June 23, 1995 (aged 30)",Botirali Ergashev,Neftchi
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,DF,Rustam Ashurmatov,"July 7, 1996",29,47,1,Esteghlal,"July 7, 1996 (aged 29)",Rustam Ashurmatov,Esteghlal
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,DF,Farrukh Sayfiev,"January 17, 1991",35,44,1,Neftchi,"January 17, 1991 (aged 35)",Farrukh Sayfiev,Neftchi
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,DF,Khojiakbar Alijonov,"April 19, 1997",29,40,2,Pakhtakor,"April 19, 1997 (aged 29)",Khojiakbar Alijonov,Pakhtakor
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,DF,Sherzod Nasrullaev,"July 23, 1998",27,29,2,Nasaf,"July 23, 1998 (aged 27)",Sherzod Nasrullaev,Nasaf
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,DF,Umar Eshmurodov,"November 30, 1992",33,29,0,Nasaf,"November 30, 1992 (aged 33)",Umar Eshmurodov,Nasaf
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,DF,Abdukodir Khusanov,"February 29, 2004",22,25,0,Manchester City,"February 29, 2004 (aged 22)",Abdukodir Khusanov,Manchester City
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,DF,Abdulla Abdullaev,"September 1, 1997",28,16,0,Dibba,"September 1, 1997 (aged 28)",Abdulla Abdullaev,Dibba
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,DF,Bekhruz Karimov,"August 7, 2007",18,2,0,Surkhon,"August 7, 2007 (aged 18)",Bekhruz Karimov,Surkhon
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,DF,Jakhongir Urozov,"January 18, 2004",22,2,0,Dinamo Samarqand,"January 18, 2004 (aged 22)",Jakhongir Urozov,Dinamo Samarqand
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,DF,Avazbek Ulmasaliev,"March 27, 2000",26,0,0,AGMK,"March 27, 2000 (aged 26)",Avazbek Ulmasaliev,AGMK
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,MF,Otabek Shukurov,"June 22, 1996",29,82,9,Baniyas,"June 22, 1996 (aged 29)",Otabek Shukurov,Baniyas
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,MF,Odiljon Hamrobekov,"February 13, 1996",30,71,1,Tractor,"February 13, 1996 (aged 30)",Odiljon Hamrobekov,Tractor
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,MF,Jamshid Iskanderov,"October 16, 1993",32,37,4,Neftchi,"October 16, 1993 (aged 32)",Jamshid Iskanderov,Neftchi
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,MF,Akmal Mozgovoy,"April 2, 1999",27,23,1,Pakhtakor,"April 2, 1999 (aged 27)",Akmal Mozgovoy,Pakhtakor
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,MF,Azizjon Ganiev,"February 22, 1998",28,18,0,Al-Bataeh,"February 22, 1998 (aged 28)",Azizjon Ganiev,Al-Bataeh
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,MF,Jasurbek Jaloliddinov,"May 15, 2002",24,1,0,Sogdiana,"May 15, 2002 (aged 24)",Jasurbek Jaloliddinov,Sogdiana
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,MF,Umarali Rakhmonaliev,"August 18, 2003",22,1,0,Sabah,"August 18, 2003 (aged 22)",Umarali Rakhmonaliev,Sabah
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,MF,Sherzod Esanov,"February 1, 2003",23,0,0,Bukhara,"February 1, 2003 (aged 23)",Sherzod Esanov,Bukhara
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,FW,Eldor Shomurodov (captain),"June 29, 1995",30,90,44,İstanbul Başakşehir,"June 29, 1995 (aged 30)",Eldor Shomurodov (captain),İstanbul Başakşehir
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,FW,Igor Sergeev,"April 30, 1993",33,81,24,Persepolis,"April 30, 1993 (aged 33)",Igor Sergeev,Persepolis
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,FW,Jaloliddin Masharipov,"September 1, 1993",32,74,12,Esteghlal,"September 1, 1993 (aged 32)",Jaloliddin Masharipov,Esteghlal
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,FW,Oston Urunov,"December 19, 2000",25,40,10,Persepolis,"December 19, 2000 (aged 25)",Oston Urunov,Persepolis
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,FW,Dostonbek Khamdamov,"July 24, 1996",29,33,5,Pakhtakor,"July 24, 1996 (aged 29)",Dostonbek Khamdamov,Pakhtakor
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,FW,Abbosbek Fayzullaev,"October 3, 2003",22,30,8,İstanbul Başakşehir,"October 3, 2003 (aged 22)",Abbosbek Fayzullaev,İstanbul Başakşehir
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,FW,Azizbek Amonov,"October 30, 1997",28,11,2,Bukhara,"October 30, 1997 (aged 28)",Azizbek Amonov,Bukhara
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,FW,Ruslanbek Jiyanov,"June 5, 2001",25,5,0,Navbahor,"June 5, 2001 (aged 25)",Ruslanbek Jiyanov,Navbahor
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Uzbekistan,Uzbekistan,,FW,Sherzod Temirov,"October 27, 1998",27,2,0,Erbil,"October 27, 1998 (aged 27)",Sherzod Temirov,Erbil
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Croatia,Croatia,,GK,Dominik Livaković,"January 9, 1995",31,73,0,Dinamo Zagreb,"January 9, 1995 (aged 31)",Dominik Livaković,Dinamo Zagreb
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Croatia,Croatia,,GK,Dominik Kotarski,"February 10, 2000",26,3,0,Copenhagen,"February 10, 2000 (aged 26)",Dominik Kotarski,Copenhagen
wikipedia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2026 FIFA World Cup squads,FIFA World Cup,2026,Croatia,Croatia,,GK,Ivor Pandur,"March 25, 2000",26,0,0,Hull City,"March 25, 2000 (aged 26)",Ivor Pandur,Hull City
