soccerbase_game_id,date,home_team,away_team,status
705881,2014-11-16,Yemen,Qatar,cached_from_soccerbase_match_stats
705852,2014-11-17,UAE,Kuwait,cached_from_soccerbase_match_stats
705858,2014-11-17,Iraq,Oman,cached_from_soccerbase_match_stats
707350,2014-11-17,Singapore,Cambodia,cached_from_soccerbase_match_stats
707981,2014-11-17,Jamaica,Haiti,cached_from_soccerbase_match_stats
703331,2014-11-18,Ireland,USA,cached_from_soccerbase_match_stats
703334,2014-11-18,Spain,Germany,cached_from_soccerbase_match_stats
704025,2014-11-18,Japan,Australia,cached_from_soccerbase_match_stats
704132,2014-11-18,Argentina,Portugal,cached_from_soccerbase_match_stats
704150,2014-11-18,Austria,Brazil,cached_from_soccerbase_match_stats
704484,2014-11-18,Greece,Serbia,cached_from_soccerbase_match_stats
704485,2014-11-18,Hungary,Russia,cached_from_soccerbase_match_stats
704486,2014-11-18,Poland,Switzerland,cached_from_soccerbase_match_stats
704487,2014-11-18,Slovakia,Finland,cached_from_soccerbase_match_stats
704488,2014-11-18,Romania,Denmark,cached_from_soccerbase_match_stats
704489,2014-11-18,Slovenia,Colombia,cached_from_soccerbase_match_stats
704492,2014-11-18,France,Sweden,cached_from_soccerbase_match_stats
704493,2014-11-18,Italy,Albania,cached_from_soccerbase_match_stats
704496,2014-11-18,Belarus,Mexico,cached_from_soccerbase_match_stats
704498,2014-11-18,Scotland,England,cached_from_soccerbase_match_stats
704972,2014-11-18,Estonia,Jordan,cached_from_soccerbase_match_stats
704974,2014-11-18,Thailand,New Zealand,cached_from_soccerbase_match_stats
704975,2014-11-18,China,Honduras,cached_from_soccerbase_match_stats
704976,2014-11-18,Iran,South Korea,cached_from_soccerbase_match_stats
704977,2014-11-18,Ukraine,Lithuania,cached_from_soccerbase_match_stats
704027,2014-11-19,Chile,Uruguay,cached_from_soccerbase_match_stats
704495,2014-11-19,Panama,Canada,cached_from_soccerbase_match_stats
704989,2014-11-19,Bolivia,Venezuela,cached_from_soccerbase_match_stats
704990,2014-11-19,Nicaragua,El Salvador,cached_from_soccerbase_match_stats
704991,2014-11-19,Peru,Paraguay,cached_from_soccerbase_match_stats
705864,2014-11-19,Chinese Taipei,North Korea,cached_from_soccerbase_match_stats
705880,2014-11-19,Bahrain,Qatar,cached_from_soccerbase_match_stats
707343,2014-11-19,Hong Kong,Guam,cached_from_soccerbase_match_stats
707980,2014-11-19,Jamaica,Trinidad,cached_from_soccerbase_match_stats
705850,2014-11-20,Kuwait,Oman,cached_from_soccerbase_match_stats
705878,2014-11-20,UAE,Iraq,cached_from_soccerbase_match_stats
705857,2014-11-23,Oman,Qatar,cached_from_soccerbase_match_stats
707349,2014-11-23,Singapore,Thailand,cached_from_soccerbase_match_stats
705856,2014-11-25,UAE,Oman,cached_from_soccerbase_match_stats
707348,2014-11-26,Myanmar,Singapore,cached_from_soccerbase_match_stats
707347,2014-11-29,Singapore,Malaysia,cached_from_soccerbase_match_stats
705101,2014-11-30,South Africa,Ivory Coast,cached_from_soccerbase_match_stats
705862,2014-12-13,Uzbekistan,Palestine,cached_from_soccerbase_match_stats
705876,2014-12-13,China,Kyrgyzstan,cached_from_soccerbase_match_stats
705875,2014-12-17,China,Kyrgyzstan,cached_from_soccerbase_match_stats
705861,2014-12-21,Uzbekistan,Jordan,cached_from_soccerbase_match_stats
705874,2014-12-21,China,Palestine,cached_from_soccerbase_match_stats
705851,2014-12-22,Iraq,Kuwait,cached_from_soccerbase_match_stats
705860,2014-12-25,Uzbekistan,Iraq,cached_from_soccerbase_match_stats
705693,2014-12-27,Qatar,Estonia,cached_from_soccerbase_match_stats
705859,2014-12-28,Uzbekistan,Iraq,cached_from_soccerbase_match_stats
705869,2014-12-30,Bahrain,Saudi Arabia,cached_from_soccerbase_match_stats
705877,2014-12-30,UAE,Jordan,cached_from_soccerbase_match_stats
705855,2014-12-31,Qatar,Oman,cached_from_soccerbase_match_stats
705854,2015-01-03,China,Oman,cached_from_soccerbase_match_stats
705853,2015-01-04,Saudi Arabia,South Korea,cached_from_soccerbase_match_stats
705882,2015-01-04,Iraq,Iran,cached_from_soccerbase_match_stats
705883,2015-01-04,Bahrain,Jordan,cached_from_soccerbase_match_stats
706034,2015-01-04,South Africa,Zambia,cached_from_soccerbase_match_stats
706035,2015-01-07,Cameroon,DR Congo,cached_from_soccerbase_match_stats
706042,2015-01-07,Cape Verde Is.,Eq Guinea,cached_from_soccerbase_match_stats
705810,2015-01-09,Australia,Kuwait,cached_from_soccerbase_match_stats
706050,2015-01-09,Senegal,Gabon,cached_from_soccerbase_match_stats
705811,2015-01-10,South Korea,Oman,cached_from_soccerbase_match_stats
705812,2015-01-10,Saudi Arabia,China,cached_from_soccerbase_match_stats
705813,2015-01-10,Uzbekistan,North Korea,cached_from_soccerbase_match_stats
706041,2015-01-10,Cape Verde Is.,Congo,cached_from_soccerbase_match_stats
706049,2015-01-10,Burkina Faso,Swaziland,cached_from_soccerbase_match_stats
706068,2015-01-10,Cameroon,South Africa,cached_from_soccerbase_match_stats
705814,2015-01-11,Iran,Bahrain,cached_from_soccerbase_match_stats
705815,2015-01-11,UAE,Qatar,cached_from_soccerbase_match_stats
706067,2015-01-11,Tunisia,Algeria,cached_from_soccerbase_match_stats
706095,2015-01-11,Nigeria,Ivory Coast,cached_from_soccerbase_match_stats
705816,2015-01-12,Japan,Palestine,cached_from_soccerbase_match_stats
705817,2015-01-12,Jordan,Iraq,cached_from_soccerbase_match_stats
705818,2015-01-13,Kuwait,South Korea,cached_from_soccerbase_match_stats
705819,2015-01-13,Oman,Australia,cached_from_soccerbase_match_stats
706053,2015-01-13,Senegal,Guinea,cached_from_soccerbase_match_stats
706059,2015-01-13,Botswana,Burkina Faso,cached_from_soccerbase_match_stats
705820,2015-01-14,China,Uzbekistan,cached_from_soccerbase_match_stats
705821,2015-01-14,North Korea,Saudi Arabia,cached_from_soccerbase_match_stats
706054,2015-01-14,Mali,South Africa,cached_from_soccerbase_match_stats
705822,2015-01-15,Bahrain,UAE,cached_from_soccerbase_match_stats
705823,2015-01-15,Qatar,Iran,cached_from_soccerbase_match_stats
706055,2015-01-15,Sweden,Ivory Coast,cached_from_soccerbase_match_stats
705824,2015-01-16,Iraq,Japan,cached_from_soccerbase_match_stats
705825,2015-01-16,Palestine,Jordan,cached_from_soccerbase_match_stats
706056,2015-01-16,Canada,Iceland,cached_from_soccerbase_match_stats
705147,2015-01-17,Eq Guinea,Congo,cached_from_soccerbase_match_stats
705148,2015-01-17,Burkina Faso,Gabon,cached_from_soccerbase_match_stats
705826,2015-01-17,Australia,South Korea,cached_from_soccerbase_match_stats
705827,2015-01-17,Oman,Kuwait,cached_from_soccerbase_match_stats
706057,2015-01-17,Nigeria,Yemen,cached_from_soccerbase_match_stats
705149,2015-01-18,Tunisia,Cape Verde Is.,cached_from_soccerbase_match_stats
705150,2015-01-18,Zambia,DR Congo,cached_from_soccerbase_match_stats
705828,2015-01-18,China,North Korea,cached_from_soccerbase_match_stats
705829,2015-01-18,Uzbekistan,Saudi Arabia,cached_from_soccerbase_match_stats
705151,2015-01-19,Algeria,South Africa,cached_from_soccerbase_match_stats
705152,2015-01-19,Ghana,Senegal,cached_from_soccerbase_match_stats
705830,2015-01-19,Iran,UAE,cached_from_soccerbase_match_stats
705831,2015-01-19,Qatar,Bahrain,cached_from_soccerbase_match_stats
706058,2015-01-19,Canada,Iceland,cached_from_soccerbase_match_stats
706085,2015-01-19,Sweden,Finland,cached_from_soccerbase_match_stats
705153,2015-01-20,Ivory Coast,Guinea,cached_from_soccerbase_match_stats
705154,2015-01-20,Mali,Cameroon,cached_from_soccerbase_match_stats
705832,2015-01-20,Iraq,Palestine,cached_from_soccerbase_match_stats
705833,2015-01-20,Japan,Jordan,cached_from_soccerbase_match_stats
705155,2015-01-21,Eq Guinea,Burkina Faso,cached_from_soccerbase_match_stats
705156,2015-01-21,Gabon,Congo,cached_from_soccerbase_match_stats
705157,2015-01-22,Cape Verde Is.,DR Congo,cached_from_soccerbase_match_stats
705158,2015-01-22,Zambia,Tunisia,cached_from_soccerbase_match_stats
705834,2015-01-22,South Korea,Uzbekistan,cached_from_soccerbase_match_stats
705835,2015-01-22,China,Australia,cached_from_soccerbase_match_stats
706086,2015-01-22,Finland,Yemen,cached_from_soccerbase_match_stats
705159,2015-01-23,Ghana,Algeria,cached_from_soccerbase_match_stats
705160,2015-01-23,South Africa,Senegal,cached_from_soccerbase_match_stats
705836,2015-01-23,Iran,Iraq,cached_from_soccerbase_match_stats
705837,2015-01-23,Japan,UAE,cached_from_soccerbase_match_stats
705161,2015-01-24,Cameroon,Guinea,cached_from_soccerbase_match_stats
705162,2015-01-24,Ivory Coast,Mali,cached_from_soccerbase_match_stats
705163,2015-01-25,Congo,Burkina Faso,cached_from_soccerbase_match_stats
705164,2015-01-25,Gabon,Eq Guinea,cached_from_soccerbase_match_stats
705165,2015-01-26,Cape Verde Is.,Zambia,cached_from_soccerbase_match_stats
705166,2015-01-26,DR Congo,Tunisia,cached_from_soccerbase_match_stats
705838,2015-01-26,South Korea,Iraq,cached_from_soccerbase_match_stats
705167,2015-01-27,Senegal,Algeria,cached_from_soccerbase_match_stats
705168,2015-01-27,South Africa,Ghana,cached_from_soccerbase_match_stats
705839,2015-01-27,Australia,UAE,cached_from_soccerbase_match_stats
705169,2015-01-28,Cameroon,Ivory Coast,cached_from_soccerbase_match_stats
705170,2015-01-28,Guinea,Mali,cached_from_soccerbase_match_stats
705357,2015-01-28,Chile,USA,cached_from_soccerbase_match_stats
705840,2015-01-30,Iraq,UAE,cached_from_soccerbase_match_stats
705241,2015-01-31,Congo,DR Congo,cached_from_soccerbase_match_stats
705242,2015-01-31,Tunisia,Eq Guinea,cached_from_soccerbase_match_stats
705841,2015-01-31,South Korea,Australia,cached_from_soccerbase_match_stats
705243,2015-02-01,Ghana,Guinea,cached_from_soccerbase_match_stats
705244,2015-02-01,Ivory Coast,Algeria,cached_from_soccerbase_match_stats
705237,2015-02-04,DR Congo,Ivory Coast,cached_from_soccerbase_match_stats
705238,2015-02-05,Ghana,Eq Guinea,cached_from_soccerbase_match_stats
707363,2015-02-05,Honduras,Venezuela,cached_from_soccerbase_match_stats
707335,2015-02-06,Pakistan,Afghanistan,cached_from_soccerbase_match_stats
705239,2015-02-07,DR Congo,Eq Guinea,cached_from_soccerbase_match_stats
706563,2015-02-07,Romania,Bulgaria,cached_from_soccerbase_match_stats
705240,2015-02-08,Ivory Coast,Ghana,cached_from_soccerbase_match_stats
706087,2015-02-08,USA,Panama,cached_from_soccerbase_match_stats
707362,2015-02-11,Venezuela,Honduras,cached_from_soccerbase_match_stats
707342,2015-02-18,Moldova,Kazakhstan,cached_from_soccerbase_match_stats
707032,2015-03-12,Cambodia,Macau,cached_from_soccerbase_match_stats
707033,2015-03-12,Chinese Taipei,Brunei,cached_from_soccerbase_match_stats
707034,2015-03-12,Sri Lanka,Bhutan,cached_from_soccerbase_match_stats
707047,2015-03-12,India,Nepal,cached_from_soccerbase_match_stats
707048,2015-03-12,Timor-Leste,Mongolia,cached_from_soccerbase_match_stats
707049,2015-03-12,Yemen,Pakistan,cached_from_soccerbase_match_stats
707035,2015-03-17,Bhutan,Sri Lanka,cached_from_soccerbase_match_stats
707036,2015-03-17,Brunei,Chinese Taipei,cached_from_soccerbase_match_stats
707037,2015-03-17,Macau,Cambodia,cached_from_soccerbase_match_stats
707060,2015-03-17,Mongolia,Timor-Leste,cached_from_soccerbase_match_stats
707061,2015-03-17,Nepal,India,cached_from_soccerbase_match_stats
706992,2015-03-22,Barbados,Virgin Isl. (US),cached_from_soccerbase_match_stats
707059,2015-03-23,Pakistan,Yemen,cached_from_soccerbase_match_stats
706993,2015-03-24,Nicaragua,Anguilla,cached_from_soccerbase_match_stats
706994,2015-03-24,St Kitts and Nev,Turks & Caicos,cached_from_soccerbase_match_stats
705352,2015-03-25,Germany,Australia,cached_from_soccerbase_match_stats
706088,2015-03-25,Denmark,USA,cached_from_soccerbase_match_stats
706995,2015-03-25,Bahamas,Bermuda,cached_from_soccerbase_match_stats
707253,2015-03-25,Georgia,Malta,cached_from_soccerbase_match_stats
707254,2015-03-25,Scotland,N Ireland,cached_from_soccerbase_match_stats
707262,2015-03-25,Indonesia,Cameroon,cached_from_soccerbase_match_stats
707285,2015-03-25,Mauritius,Burundi,cached_from_soccerbase_match_stats
707286,2015-03-25,Ghana,Namibia,cached_from_soccerbase_match_stats
707287,2015-03-25,Nigeria,Uganda,cached_from_soccerbase_match_stats
707288,2015-03-25,Swaziland,South Africa,cached_from_soccerbase_match_stats
707334,2015-03-25,Gabon,Mali,cached_from_soccerbase_match_stats
705135,2015-03-26,France,Brazil,cached_from_soccerbase_match_stats
706996,2015-03-26,Belize,Cayman Islands,cached_from_soccerbase_match_stats
706997,2015-03-26,Virgin Isl. (UK),Dominica,cached_from_soccerbase_match_stats
706998,2015-03-26,Turks & Caicos,St Kitts and Nev,cached_from_soccerbase_match_stats
706999,2015-03-26,Virgin Isl. (US),Barbados,cached_from_soccerbase_match_stats
707256,2015-03-26,Ivory Coast,Angola,cached_from_soccerbase_match_stats
707257,2015-03-26,Iran,Chile,cached_from_soccerbase_match_stats
707258,2015-03-26,Thailand,Singapore,cached_from_soccerbase_match_stats
707259,2015-03-26,Oman,Malaysia,cached_from_soccerbase_match_stats
707260,2015-03-26,Qatar,Algeria,cached_from_soccerbase_match_stats
707261,2015-03-26,Bahrain,Colombia,cached_from_soccerbase_match_stats
707352,2015-03-26,Maldives,Tajikistan,cached_from_soccerbase_match_stats
707356,2015-03-26,Jordan,Syria,cached_from_soccerbase_match_stats
707944,2015-03-26,Egypt,Eq Guinea,cached_from_soccerbase_match_stats
688332,2015-03-27,Liechtenstein,Austria,cached_from_soccerbase_match_stats
688333,2015-03-27,N Macedonia,Belarus,cached_from_soccerbase_match_stats
688334,2015-03-27,Slovenia,San Marino,cached_from_soccerbase_match_stats
688335,2015-03-27,England,Lithuania,cached_from_soccerbase_match_stats
688336,2015-03-27,Slovakia,Luxembourg,cached_from_soccerbase_match_stats
688337,2015-03-27,Moldova,Sweden,cached_from_soccerbase_match_stats
688338,2015-03-27,Switzerland,Estonia,cached_from_soccerbase_match_stats
688339,2015-03-27,Spain,Ukraine,cached_from_soccerbase_match_stats
688340,2015-03-27,Montenegro,Russia,cached_from_soccerbase_match_stats
706978,2015-03-27,Canada,Guatemala,cached_from_soccerbase_match_stats
707255,2015-03-27,Costa Rica,Paraguay,cached_from_soccerbase_match_stats
707263,2015-03-27,Japan,Tunisia,cached_from_soccerbase_match_stats
707264,2015-03-27,South Korea,Uzbekistan,cached_from_soccerbase_match_stats
707265,2015-03-27,China,Haiti,cached_from_soccerbase_match_stats
707266,2015-03-27,Trinidad,Panama,cached_from_soccerbase_match_stats
688341,2015-03-28,Kazakhstan,Iceland,cached_from_soccerbase_match_stats
688342,2015-03-28,Czech Rep,Latvia,cached_from_soccerbase_match_stats
688343,2015-03-28,Azerbaijan,Malta,cached_from_soccerbase_match_stats
688344,2015-03-28,Croatia,Norway,cached_from_soccerbase_match_stats
688345,2015-03-28,Israel,Wales,cached_from_soccerbase_match_stats
688346,2015-03-28,Andorra,Bosnia-Hz.,cached_from_soccerbase_match_stats
688347,2015-03-28,Belgium,Cyprus,cached_from_soccerbase_match_stats
688348,2015-03-28,Netherlands,Turkey,cached_from_soccerbase_match_stats
688349,2015-03-28,Bulgaria,Italy,cached_from_soccerbase_match_stats
706174,2015-03-28,Morocco,Uruguay,cached_from_soccerbase_match_stats
706416,2015-03-28,El Salvador,Argentina,cached_from_soccerbase_match_stats
707000,2015-03-28,Curacao,Montserrat,cached_from_soccerbase_match_stats
707267,2015-03-28,Jamaica,Venezuela,cached_from_soccerbase_match_stats
707268,2015-03-28,Hong Kong,Guam,cached_from_soccerbase_match_stats
707269,2015-03-28,Ghana,Senegal,cached_from_soccerbase_match_stats
707940,2015-03-28,Iraq,DR Congo,cached_from_soccerbase_match_stats
707949,2015-03-28,Mauritius,Togo,cached_from_soccerbase_match_stats
688350,2015-03-29,Georgia,Germany,cached_from_soccerbase_match_stats
688351,2015-03-29,Scotland,Gibraltar,cached_from_soccerbase_match_stats
688352,2015-03-29,Albania,Armenia,cached_from_soccerbase_match_stats
688353,2015-03-29,N Ireland,Finland,cached_from_soccerbase_match_stats
688354,2015-03-29,Romania,Faroe Islands,cached_from_soccerbase_match_stats
688355,2015-03-29,Portugal,Serbia,cached_from_soccerbase_match_stats
688356,2015-03-29,Ireland,Poland,cached_from_soccerbase_match_stats
688357,2015-03-29,Hungary,Greece,cached_from_soccerbase_match_stats
703351,2015-03-29,France,Denmark,cached_from_soccerbase_match_stats
706447,2015-03-29,Brazil,Chile,cached_from_soccerbase_match_stats
707001,2015-03-29,Anguilla,Nicaragua,cached_from_soccerbase_match_stats
707002,2015-03-29,Bermuda,Bahamas,cached_from_soccerbase_match_stats
707003,2015-03-29,Dominica,Virgin Isl. (UK),cached_from_soccerbase_match_stats
707270,2015-03-29,Mexico,Ecuador,cached_from_soccerbase_match_stats
707271,2015-03-29,South Africa,Nigeria,cached_from_soccerbase_match_stats
707272,2015-03-29,Ivory Coast,Eq Guinea,cached_from_soccerbase_match_stats
706983,2015-03-30,N Macedonia,Australia,cached_from_soccerbase_match_stats
707004,2015-03-30,Cayman Islands,Belize,cached_from_soccerbase_match_stats
707284,2015-03-30,Belarus,Gabon,cached_from_soccerbase_match_stats
707364,2015-03-30,Thailand,Cameroon,cached_from_soccerbase_match_stats
707365,2015-03-30,Oman,Algeria,cached_from_soccerbase_match_stats
707366,2015-03-30,Saudi Arabia,Jordan,cached_from_soccerbase_match_stats
707367,2015-03-30,Colombia,Kuwait,cached_from_soccerbase_match_stats
707368,2015-03-30,Qatar,Slovenia,cached_from_soccerbase_match_stats
707369,2015-03-30,Morocco,Burkina Faso,cached_from_soccerbase_match_stats
688282,2015-03-31,Israel,Belgium,cached_from_soccerbase_match_stats
704497,2015-03-31,Italy,England,cached_from_soccerbase_match_stats
706089,2015-03-31,Switzerland,USA,cached_from_soccerbase_match_stats
706979,2015-03-31,Canada,Puerto Rico,cached_from_soccerbase_match_stats
707005,2015-03-31,Montserrat,Curacao,cached_from_soccerbase_match_stats
707274,2015-03-31,Jamaica,Cuba,cached_from_soccerbase_match_stats
707275,2015-03-31,South Korea,New Zealand,cached_from_soccerbase_match_stats
707276,2015-03-31,Sweden,Iran,cached_from_soccerbase_match_stats
707277,2015-03-31,Austria,Bosnia-Hz.,cached_from_soccerbase_match_stats
