source,soccerbase_game_id,date,competition,season,tab,stage,home_team,away_team,team,opponent,is_home,player_id,player_name,squad_status,is_starter,is_sub_used,is_unused_sub,sub_on_minute,sub_off_minute,soccerbase_position,shirt_number,referee,card_summary,kaggle_match_quality,kaggle_rating_snapshot_note,source_url,tournament_url,kaggle_player_id,kaggle_version,kaggle_name,kaggle_full_name,kaggle_description,kaggle_image,kaggle_height_cm,kaggle_weight_kg,kaggle_dob,kaggle_positions,kaggle_overall_rating,kaggle_potential,kaggle_value,kaggle_wage,kaggle_preferred_foot,kaggle_weak_foot,kaggle_skill_moves,kaggle_international_reputation,kaggle_work_rate,kaggle_body_type,kaggle_real_face,kaggle_release_clause,kaggle_specialities,kaggle_club_id,kaggle_club_name,kaggle_club_league_id,kaggle_club_league_name,kaggle_club_logo,kaggle_club_rating,kaggle_club_position,kaggle_club_kit_number,kaggle_club_joined,kaggle_club_contract_valid_until,kaggle_country_id,kaggle_country_name,kaggle_country_league_id,kaggle_country_league_name,kaggle_country_flag,kaggle_country_rating,kaggle_country_position,kaggle_country_kit_number,kaggle_crossing,kaggle_finishing,kaggle_heading_accuracy,kaggle_short_passing,kaggle_volleys,kaggle_dribbling,kaggle_curve,kaggle_fk_accuracy,kaggle_long_passing,kaggle_ball_control,kaggle_acceleration,kaggle_sprint_speed,kaggle_agility,kaggle_reactions,kaggle_balance,kaggle_shot_power,kaggle_jumping,kaggle_stamina,kaggle_strength,kaggle_long_shots,kaggle_aggression,kaggle_interceptions,kaggle_positioning,kaggle_vision,kaggle_penalties,kaggle_composure,kaggle_defensive_awareness,kaggle_standing_tackle,kaggle_sliding_tackle,kaggle_gk_diving,kaggle_gk_handling,kaggle_gk_kicking,kaggle_gk_positioning,kaggle_gk_reflexes,kaggle_play_styles
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Mexico,Honduras,1,147687,I Israel Reyes,sub_used,0,1,0,80,,,,Mario Escobar,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,252008,2025-06-03,Israel Reyes Romero -, Israel Reyes Romero,"Israel Reyes (Israel Reyes Romero, born 23 May 2000) is a Mexican footballer who plays as a right back for the Mexico national team. In the game FC 25, his overall rating is 75.",https://cdn.sofifa.net/players/252/008/25_120.png,179,73,2000-05-23,"RB,CB,CDM",75,80,€0,€0,Right,4 ,2,1 ,,Normal (170-185),No,,,,,,,,,,,1386,Mexico,78.0,Friendly International,https://cdn.sofifa.net/meta/team/18576/30.png,76,RB,2.0,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Mexico,Honduras,1,96890,E Alvarez,starter,1,0,0,,80,,,Mario Escobar,,name_team,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,235844,2025-06-03,Edson Omar Álvarez Velázquez -, Edson Omar Álvarez Velázquez,"Edson Álvarez (Edson Omar Álvarez Velázquez, born 24 October 1997) is a Mexican footballer who plays as a central defensive midfielder for British club West Ham United, and the Mexico national team. In the game FC 25, his overall rating is 78.",https://cdn.sofifa.net/players/235/844/25_120.png,187,73,1997-10-24,"CDM,CM",78,79,€15M,€77K,Right,2 ,2,3 ,,Normal (185+),Yes,€29.6M,,19.0,West Ham United,13.0,Premier League,https://cdn.sofifa.net/meta/team/1/30.png,78.0,SUB,19.0,2023-08-10,2028,1386.0,Mexico,78,Friendly International,https://cdn.sofifa.net/meta/team/18576/30.png,76.0,LDM,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Mexico,Honduras,1,125623,L Romo,starter,1,0,0,,,,,Mario Escobar,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,243015,2025-06-03,Luis Francisco Romo Barrón -, Luis Francisco Romo Barrón,"Luis Romo (Luis Francisco Romo Barrón, born 5 June 1995) is a Mexican footballer who plays as a center midfield for the Mexico national team. In the game FC 25, his overall rating is 75.",https://cdn.sofifa.net/players/243/015/25_120.png,182,84,1995-06-05,"CM,CDM",75,75,€0,€0,Right,4 ,3,1 ,,Normal (170-185),Yes,,Strength,,,,,,,,,1386,Mexico,78.0,Friendly International,https://cdn.sofifa.net/meta/team/18576/30.png,76,RDM,7.0,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Mexico,Honduras,1,109078,C Rodriguez,sub_used,0,1,0,69,,,,Mario Escobar,,name_best_rating_fallback,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,235389,2025-06-03,Carlos Alberto Rodríguez Gómez -, Carlos Alberto Rodríguez Gómez,"Carlos Rodríguez (Carlos Alberto Rodríguez Gómez, born 3 January 1997) is a Mexican footballer who plays as a central attacking midfielder for the Mexico national team. In the game FC 25, his overall rating is 76.",https://cdn.sofifa.net/players/235/389/25_120.png,171,64,1997-01-03,"CAM,CM",76,76,€0,€0,Right,3 ,3,1 ,,Lean (170-185),No,,,,,,,,,,,1386,Mexico,78.0,Friendly International,https://cdn.sofifa.net/meta/team/18576/30.png,76,SUB,8.0,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Mexico,Honduras,1,108703,E Sanchez,starter,1,0,0,,69,,,Mario Escobar,,name_best_rating_fallback,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,231574,2025-06-03,Erwin Junior Sánchez Paniagua -, Erwin Junior Sánchez Paniagua,"Erwin Junior Sánchez (Erwin Junior Sánchez Paniagua, born 23 July 1992) is a Bolivian footballer who plays as a central attacking midfielder for Bolivian club San Antonio Bulo Bulo. In the game FC 25, his overall rating is 66.",https://cdn.sofifa.net/players/231/574/25_120.png,182,78,1992-07-23,"CAM,CM",66,66,€700K,€10K,Right,3 ,3,1 ,,Normal (170-185),No,€1.5M,,131795.0,San Antonio Bulo Bulo,2017.0,División de Fútbol Profesional,https://cdn.sofifa.net/meta/team/259042/30.png,64.0,LCM,19.0,2025-01-06,2025,,,,,,,,,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Mexico,Honduras,1,111057,L Chavez,starter,1,0,0,,,,,Mario Escobar,,name_best_rating_fallback,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,222382,2025-06-03,Luis Gerardo Chávez Magallón -, Luis Gerardo Chávez Magallón,"Luis Chávez (Luis Gerardo Chávez Magallón, born 15 January 1996) is a Mexican footballer who plays as a center midfield for the Mexico national team. In the game FC 25, his overall rating is 78.",https://cdn.sofifa.net/players/222/382/25_120.png,178,73,1996-01-15,"CM,CDM",78,78,€0,€0,Left,3 ,3,1 ,,Lean (170-185),No,,,,,,,,,,,1386,Mexico,78.0,Friendly International,https://cdn.sofifa.net/meta/team/18576/30.png,76,SUB,18.0,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Mexico,Honduras,1,128349,S Gimenez,sub_used,0,1,0,59,,,,Mario Escobar,,name_team,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,245152,2025-06-03,Santiago Tomás Giménez -, Santiago Tomás Giménez,"Santiago Giménez (Santiago Tomás Giménez, born 18 April 2001) is a Mexican footballer who plays as a striker for Italian club AC Milan, and the Mexico national team. In the game FC 25, his overall rating is 79.",https://cdn.sofifa.net/players/245/152/25_120.png,183,68,2001-04-18,ST,79,84,€27M,€110K,Left,4 ,3,2 ,,Normal (170-185),Yes,€47.9M,,47.0,AC Milan,31.0,Serie A,https://cdn.sofifa.net/meta/team/113/30.png,81.0,SUB,7.0,2025-02-03,2029,1386.0,Mexico,78,Friendly International,https://cdn.sofifa.net/meta/team/18576/30.png,76.0,RS,11.0,,,,,,,,,,,,,,,AttackdWide,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Mexico,Honduras,1,87942,H Martin,starter,1,0,0,,59,,,Mario Escobar,,name_best_rating_fallback,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,261155,2025-06-03,Héctor Martín Garay -, Héctor Martín Garay,"Martín Garay (Héctor Martín Garay, born 12 June 1999) is an Argentine footballer who plays as a right back for Argentine club Tigre. In the game FC 25, his overall rating is 69.",https://cdn.sofifa.net/players/261/155/25_120.png,171,69,1999-06-12,"RB,RM",69,70,€1.5M,€8K,Right,3 ,2,1 ,,Normal (170-185),No,€2.3M,,111715.0,Tigre,353.0,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/9884/30.png,68.0,RB,8.0,2023-01-13,2025,,,,,,,,,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Mexico,Honduras,1,149932,O Herrera,sub_used,0,1,0,69,,,,Mario Escobar,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Mexico,Honduras,1,106799,U Antuna,starter,1,0,0,,69,,,Mario Escobar,yellow,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Mexico,Honduras,1,115764,R Alvarado,sub_used,0,1,0,80,,,,Mario Escobar,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,237043,2025-06-03,Roberto Carlos Alvarado Hernández -, Roberto Carlos Alvarado Hernández,"Roberto Alvarado (Roberto Carlos Alvarado Hernández, born 7 September 1998) is a Mexican footballer who plays as a right midfield for the Mexico national team. In the game FC 25, his overall rating is 78.",https://cdn.sofifa.net/players/237/043/25_120.png,176,70,1998-09-07,"RM,LM,RW",78,79,€0,€0,Left,4 ,4,1 ,,Unique,Yes,,,,,,,,,,,1386,Mexico,78.0,Friendly International,https://cdn.sofifa.net/meta/team/18576/30.png,76,RM,22.0,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Mexico,Honduras,1,90652,O Pineda,starter,1,0,0,,80,,,Mario Escobar,,name_team,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,224574,2025-06-03,Orbelín Pineda Alvarado -, Orbelín Pineda Alvarado,"Orbelín Pineda (Orbelín Pineda Alvarado, born 24 March 1996) is a Mexican footballer who plays as a central attacking midfielder for Greek club AEK Athens, and the Mexico national team. In the game FC 25, his overall rating is 77.",https://cdn.sofifa.net/players/224/574/25_120.png,169,63,1996-03-24,"CAM,CM,RB",77,77,€10.5M,€31K,Right,4 ,4,1 ,,Normal (170-),No,€22.1M,,278.0,AEK Athens,63.0,Super League,https://cdn.sofifa.net/meta/team/781/30.png,75.0,RCM,13.0,2023-07-01,2027,1386.0,Mexico,78,Friendly International,https://cdn.sofifa.net/meta/team/18576/30.png,76.0,SUB,17.0,,,,,,,,,,,,,,,Attackd,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Mexico,Honduras,1,150060,V Guzman,unused_sub,0,0,1,,,,,Mario Escobar,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,71901,2025-06-03,Víctor Ibrahin Guzmán Mendoza -, Víctor Ibrahin Guzmán Mendoza,"Víctor Gúzman (Víctor Ibrahin Guzmán Mendoza, born 25 March 2006) is a Peruvian footballer who plays as a striker for Peruvian club Alianza Lima. In the game FC 25, his overall rating is 56.",https://cdn.sofifa.net/players/071/901/25_120.png,191,83,2006-03-25,ST,56,66,€300K,€12K,Left,2 ,2,1 ,,Lean (185+),No,€720K,,111010.0,Alianza Lima,2020.0,Liga 1,https://cdn.sofifa.net/meta/team/10671/30.png,70.0,RES,26.0,2024-01-01,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Mexico,Honduras,1,140195,L Malagon,unused_sub,0,0,1,,,,,Mario Escobar,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,232654,2025-06-03,Luis Ángel Malagón Velázquez -, Luis Ángel Malagón Velázquez,"Luis Malagón (Luis Ángel Malagón Velázquez, born 2 March 1997) is a Mexican footballer who plays as a goalkeeper for the Mexico national team. In the game FC 25, his overall rating is 78.",https://cdn.sofifa.net/players/232/654/25_120.png,181,75,1997-03-02,GK,78,81,€0,€0,Right,2 ,1,1 ,,Lean (170-185),No,,,,,,,,,,,1386,Mexico,78.0,Friendly International,https://cdn.sofifa.net/meta/team/18576/30.png,76,GK,1.0,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Mexico,Honduras,1,110523,A Rodriguez,unused_sub,0,0,1,,,,,Mario Escobar,,name_best_rating_fallback,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,257279,2025-06-03,Álex Baena -, Alejandro Baena Rodríguez,"Álex Baena (born 20 July 2001) is a Spanish footballer who plays as a left midfield for Spanish club Villarreal CF, and the Spain national team. In the game FC 25, his overall rating is 82.",https://cdn.sofifa.net/players/257/279/25_120.png,175,70,2001-07-20,"LM,ST,LW",82,87,€47M,€46K,Right,4 ,3,1 ,,Lean (170-185),Yes,€102.2M,,483.0,Villarreal CF,53.0,La Liga,https://cdn.sofifa.net/meta/team/3477/30.png,78.0,LM,16.0,2019-07-01,2028,1362.0,Spain,78,Friendly International,https://cdn.sofifa.net/meta/team/18710/30.png,84.0,SUB,15.0,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Mexico,Honduras,1,111562,D Lainez,unused_sub,0,0,1,,,,,Mario Escobar,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,237995,2025-06-03,Diego Lainez Leyva -, Diego Lainez Leyva,"Diego Lainez (Diego Lainez Leyva, born 9 June 2000) is a Mexican footballer who plays as a right midfield for the Mexico national team. In the game FC 25, his overall rating is 76.",https://cdn.sofifa.net/players/237/995/25_120.png,168,58,2000-06-09,"RM,CAM,RW",76,80,€0,€0,Left,3 ,4,1 ,,Lean (170-),No,,,,,,,,,,,1386,Mexico,78.0,Friendly International,https://cdn.sofifa.net/meta/team/18576/30.png,76,RES,24.0,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Mexico,Honduras,1,119011,J Araujo,unused_sub,0,0,1,,,,,Mario Escobar,,name_best_rating_fallback,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,247678,2025-06-03,Julián Vicente Araujo Zúñiga -, Julián Vicente Araujo Zúñiga,"Julian Araujo (Julián Vicente Araujo Zúñiga, born 13 August 2001) is a Mexican footballer who plays as a right back for British club AFC Bournemouth. In the game FC 25, his overall rating is 74.",https://cdn.sofifa.net/players/247/678/25_120.png,176,70,2001-08-13,RB,74,81,€8M,€40K,Right,2 ,2,1 ,,Lean (170-185),No,€16.8M,,1943.0,AFC Bournemouth,13.0,Premier League,https://cdn.sofifa.net/meta/team/52/30.png,77.0,SUB,22.0,2024-08-13,2029,,,,,,,,,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Honduras,Mexico,0,76134,L Luis Lopez,starter,1,0,0,,,,,Mario Escobar,,name_best_rating_fallback,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,252935,2025-06-03,Leonardo Cecilio Fernández López -, Leonardo Cecilio Fernández López,"Leonardo Fernández (Leonardo Cecilio Fernández López, born 8 November 1998) is a Uruguayan footballer who plays as a central attacking midfielder for Uruguayan club Peñarol. In the game FC 25, his overall rating is 77.",https://cdn.sofifa.net/players/252/935/25_120.png,166,66,1998-11-08,CAM,77,80,€14M,€28K,Left,3 ,4,1 ,,Normal (170-),Yes,€31.9M,Distance shooter,101110.0,Peñarol,338.0,Primera División,https://cdn.sofifa.net/meta/team/3338/30.png,71.0,CAM,10.0,2024-01-17,2028,,,,,,,,,,,,,,,,,,,,,,,Build-UpdRoaming,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Honduras,Mexico,0,164695,L Vega,starter,1,0,0,,,,,Mario Escobar,yellow,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Honduras,Mexico,0,91668,D Devron Garcia,starter,1,0,0,,,,,Mario Escobar,,name_best_rating_fallback,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,216194,2025-06-03,Dani García -, Daniel García Carrillo,"Dani García (born 24 May 1990) is a Spanish footballer who plays as a central defensive midfielder for Greek club Olympiacos FC. In the game FC 25, his overall rating is 75.",https://cdn.sofifa.net/players/216/194/25_120.png,180,81,1990-05-24,"CDM,CM",75,75,€1.9M,€28K,Right,3 ,3,1 ,,Normal (170-185),Yes,€4M,,280.0,Olympiacos FC,63.0,Super League,https://cdn.sofifa.net/meta/team/602/30.png,76.0,SUB,14.0,2024-07-05,2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Honduras,Mexico,0,110714,M Santos,starter,1,0,0,,,,,Mario Escobar,,name_best_rating_fallback,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,278016,2025-06-03,Murillo -, Murillo Santiago Costa dos Santos,"Murillo (Murillo Santiago Costa dos Santos, born 4 July 2002) is a Brazilian footballer who plays as a center back for British club Nottingham Forest. In the game FC 25, his overall rating is 81.",https://cdn.sofifa.net/players/278/016/25_120.png,180,75,2002-07-04,CB,81,86,€36M,€54K,Left,3 ,2,3 ,,Stocky (170-185),Yes,€71.1M,Strength,14.0,Nottingham Forest,13.0,Premier League,https://cdn.sofifa.net/meta/team/63/30.png,78.0,LCB,5.0,2023-08-31,2029,,,,,,,,,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Honduras,Mexico,0,118840,J Rosales,starter,1,0,0,,,,,Mario Escobar,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,264157,2025-06-03,Joseph Yerimid Rosales Erazo -, Joseph Yerimid Rosales Erazo,"Joseph Rosales (Joseph Yerimid Rosales Erazo, born 6 November 2000) is a Honduran footballer who plays as a left back for American club Minnesota United FC. In the game FC 25, his overall rating is 67.",https://cdn.sofifa.net/players/264/157/25_120.png,180,73,2000-11-06,"LB,LM,CM",67,73,€1.5M,€5K,Left,3 ,3,1 ,,Normal (170-185),No,€2.5M,,111138.0,Minnesota United FC,39.0,Major League Soccer,https://cdn.sofifa.net/meta/team/3639/30.png,68.0,LB,8.0,2023-01-31,2028,,,,,,,,,,,,,,,,,,,,,,,dAttack,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Honduras,Mexico,0,59719,J Bengtson,sub_used,0,1,0,59,,,,Mario Escobar,,,,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Honduras,Mexico,0,103357,A Alexander Lopez,starter,1,0,0,,59,,,Mario Escobar,,name_best_rating_fallback,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,260815,2025-06-03,Arnau Martínez -, Arnau Martínez López,"Arnau Martínez (born 25 April 2003) is a Spanish footballer who plays as a right back for Spanish club Girona FC. In the game FC 25, his overall rating is 79.",https://cdn.sofifa.net/players/260/815/25_120.png,182,72,2003-04-25,"RB,RM,CB",79,84,€25M,€26K,Right,3 ,2,1 ,,Lean (170-185),Yes,€54.4M,,110062.0,Girona FC,53.0,La Liga,https://cdn.sofifa.net/meta/team/231/30.png,78.0,RB,4.0,2020-07-01,2027,,,,,,,,,,,,,,,,,,,,,,,Defendd,,,,,,,,,,,,,,,,,,,,
soccerbase,878859,2023-06-26,CONCACAF Gold Cup,2023,default: B,Group B Matches and results,Mexico,Honduras,Honduras,Mexico,0,83969,B Acosta,sub_used,0,1,0,69,,,,Mario Escobar,,name_unique,sofifa_2025_snapshot_not_historical,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=2015&tab_id=2446&roundTab=roundTab_1,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015,239782,2025-06-03,Bryan Josué Acosta Ramos -, Bryan Josué Acosta Ramos,"Bryan Acosta (Bryan Josué Acosta Ramos, born 24 November 1993) is a Honduran footballer who plays as a center midfield for American club Nashville SC. In the game FC 25, his overall rating is 70.",https://cdn.sofifa.net/players/239/782/25_120.png,175,80,1993-11-24,"CM,CDM",70,70,€1.5M,€7K,Right,3 ,3,1 ,,Normal (170-185),Yes,€2.3M,,114162.0,Nashville SC,39.0,Major League Soccer,https://cdn.sofifa.net/meta/team/148048/30.png,69.0,SUB,6.0,2025-01-31,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
